ID,TE,NPP,Light,SO2,NO2,LSTV,X,Y,name1,name2,CODE,cluster
6727.0,1929.86268995,579.899963379,0.0,1.75846529007,939.281616211,-2205.875,948685.659452,2612055.49709,江西省,江西,36.0,0
6728.0,178.555842425,282.799987793,0.0,1.75846529007,939.281616211,-3305.6875,958685.659452,2612055.49709,江西省,江西,36.0,0
6729.0,1354.98131952,654.799987793,0.0,7.98731946945,851.606872559,-899.6875,968685.659452,2612055.49709,江西省,江西,36.0,0
6951.0,1602.12931185,681.599975586,0.0,1.75846529007,939.281616211,-1119.3125,938685.659452,2622055.49709,江西省,江西,36.0,0
6952.0,12207.8057787,609.900024414,0.0,1.75846529007,939.281616211,1304.875,948685.659452,2622055.49709,江西省,江西,36.0,0
6953.0,1148.50259552,496.999969482,0.0,1.75846529007,939.281616211,1185.0625,958685.659452,2622055.49709,江西省,江西,36.0,0
6954.0,3888.45150403,620.199951172,7.0,7.98731946945,851.606872559,-481.25,968685.659452,2622055.49709,江西省,江西,36.0,0
6955.0,4989.89353616,435.299987793,0.0,7.98731946945,851.606872559,1082.1875,978685.659452,2622055.49709,江西省,江西,36.0,0
6956.0,17359.6709989,757.099975586,0.0,7.98731946945,851.606872559,-1640.125,988685.659452,2622055.49709,江西省,江西,36.0,0
6957.0,998.591136433,1072.29992676,0.0,36.719379425,850.565734863,-327.25,998685.659452,2622055.49709,江西省,江西,36.0,0
7173.0,4253.17578225,1113.19995117,0.0,1.75846529007,939.281616211,-1138.25,948685.659452,2632055.49709,江西省,江西,36.0,0
7174.0,49134.3264545,475.999969482,14.0,1.75846529007,939.281616211,3309.375,958685.659452,2632055.49709,江西省,江西,36.0,0
7175.0,20910.8484335,461.699981689,0.0,7.98731946945,851.606872559,1310.3125,968685.659452,2632055.49709,江西省,江西,36.0,0
7176.0,390.607693585,910.299926758,0.0,7.98731946945,851.606872559,1102.3125,978685.659452,2632055.49709,江西省,江西,36.0,0
7177.0,24859.0839995,738.099975586,5.0,7.98731946945,851.606872559,-1647.9375,988685.659452,2632055.49709,江西省,江西,36.0,0
7178.0,1185.15880155,603.5,0.0,36.719379425,850.565734863,-1396.1875,998685.659452,2632055.49709,江西省,江西,36.0,0
7179.0,28203.5060353,456.700012207,5.0,36.719379425,850.565734863,1102.875,1008685.65945,2632055.49709,江西省,江西,36.0,0
7185.0,1496.18278823,1115.09997559,0.0,0.0,729.04699707,-79.0625,1068685.65945,2632055.49709,江西省,江西,36.0,0
