ID,TE,NPP,Light,SO2,NO2,LSTV,X,Y,name1,name2,CODE,cluster
5957.0,1562.50064271,653.799987793,0.0,0.0,784.989868164,1914.5,-31314.3405484,2582055.49709,贵州省,贵州,52.0,0
5958.0,2097.94196104,770.799987793,0.0,0.0,784.989868164,4134.8125,-21314.3405484,2582055.49709,贵州省,贵州,52.0,0
5970.0,46.7698166214,778.299987793,0.0,0.0,585.015686035,3954.75,98685.6594516,2582055.49709,贵州省,贵州,52.0,0
5971.0,401.131269392,789.999938965,0.0,0.0,646.140258789,2878.0,108685.659452,2582055.49709,贵州省,贵州,52.0,0
6180.0,1394.63456716,794.999938965,6.0,0.0,784.989868164,-1593.8125,-41314.3405484,2592055.49709,贵州省,贵州,52.0,0
6181.0,1265.53392646,468.5,0.0,0.0,784.989868164,-2185.8125,-31314.3405484,2592055.49709,贵州省,贵州,52.0,0
6182.0,1217.58936949,406.099975586,0.0,0.0,784.989868164,-4714.625,-21314.3405484,2592055.49709,贵州省,贵州,52.0,0
6183.0,1925.16677066,478.199981689,0.0,1.66017746925,722.334777832,1008.0,-11314.3405484,2592055.49709,贵州省,贵州,52.0,0
6184.0,1390.57128273,0.0,0.0,1.66017746925,722.334777832,1722.8125,-1314.34054837,2592055.49709,贵州省,贵州,52.0,0
6191.0,3187.99659885,583.899963379,0.0,6.37011384964,602.828796387,5128.875,68685.6594516,2592055.49709,贵州省,贵州,52.0,0
6192.0,3355.87955268,708.499938965,0.0,0.0,585.015686035,-2566.625,78685.6594516,2592055.49709,贵州省,贵州,52.0,0
6193.0,1869.14996194,741.599975586,0.0,0.0,585.015686035,-3188.3125,88685.6594516,2592055.49709,贵州省,贵州,52.0,0
6194.0,310.769560344,757.900024414,0.0,0.0,585.015686035,-2715.625,98685.6594516,2592055.49709,贵州省,贵州,52.0,0
6195.0,945.433508268,767.699951172,0.0,0.0,646.140258789,-1407.6875,108685.659452,2592055.49709,贵州省,贵州,52.0,0
6196.0,629.368812563,820.599975586,0.0,0.0,646.140258789,3290.5,118685.659452,2592055.49709,贵州省,贵州,52.0,0
6404.0,2859.666784,742.699951172,0.0,0.0,784.989868164,-974.4375,-31314.3405484,2602055.49709,贵州省,贵州,52.0,0
6405.0,1740.62685609,572.900024414,0.0,0.0,784.989868164,-2066.5,-21314.3405484,2602055.49709,贵州省,贵州,52.0,0
6406.0,19168.5154589,514.700012207,0.0,1.66017746925,722.334777832,941.8125,-11314.3405484,2602055.49709,贵州省,贵州,52.0,0
6407.0,2367.81036472,647.399963379,0.0,1.66017746925,722.334777832,1295.125,-1314.34054837,2602055.49709,贵州省,贵州,52.0,0
6412.0,29364.4613171,775.299987793,0.0,6.37011384964,602.828796387,4286.9375,48685.6594516,2602055.49709,贵州省,贵州,52.0,0
6413.0,24588.9655284,781.799987793,0.0,6.37011384964,602.828796387,3322.75,58685.6594516,2602055.49709,贵州省,贵州,52.0,0
6414.0,891.892874568,684.299987793,0.0,6.37011384964,602.828796387,-970.875,68685.6594516,2602055.49709,贵州省,贵州,52.0,0
6415.0,2416.82760762,709.700012207,0.0,0.0,585.015686035,-5202.4375,78685.6594516,2602055.49709,贵州省,贵州,52.0,0
6416.0,37179.3300241,824.299987793,0.0,0.0,585.015686035,-1588.375,88685.6594516,2602055.49709,贵州省,贵州,52.0,0
6417.0,301.232023485,748.5,0.0,0.0,585.015686035,-1834.75,98685.6594516,2602055.49709,贵州省,贵州,52.0,0
6418.0,578.17000815,683.099975586,0.0,0.0,646.140258789,-225.75,108685.659452,2602055.49709,贵州省,贵州,52.0,0
6419.0,2336.68912153,519.899963379,0.0,0.0,646.140258789,143.625,118685.659452,2602055.49709,贵州省,贵州,52.0,0
6629.0,1691.03853875,846.099975586,0.0,16.6634616852,1087.28393555,2886.5,-31314.3405484,2612055.49709,贵州省,贵州,52.0,0
6630.0,2659.77352553,406.699981689,0.0,16.6634616852,1087.28393555,837.0625,-21314.3405484,2612055.49709,贵州省,贵州,52.0,0
6631.0,1017061.81399,543.399963379,8.0,43.6736412048,1148.55175781,-2802.5625,-11314.3405484,2612055.49709,贵州省,贵州,52.0,4
6632.0,3159.77199309,551.199951172,0.0,43.6736412048,1148.55175781,-225.625,-1314.34054837,2612055.49709,贵州省,贵州,52.0,0
6633.0,1930.92549787,683.299987793,8.0,43.6736412048,1148.55175781,-6632.6875,8685.65945164,2612055.49709,贵州省,贵州,52.0,0
6635.0,4110.21416425,512.299987793,0.0,33.2051048279,925.382568359,-250.0625,28685.6594516,2612055.49709,贵州省,贵州,52.0,0
6636.0,17089.11883,407.199981689,0.0,33.2051048279,925.382568359,-3362.375,38685.6594516,2612055.49709,贵州省,贵州,52.0,0
6637.0,31529.2653782,680.599975586,0.0,25.8165721893,738.747070313,-5015.75,48685.6594516,2612055.49709,贵州省,贵州,52.0,0
6638.0,11646.3585905,608.399963379,0.0,25.8165721893,738.747070313,-5559.5625,58685.6594516,2612055.49709,贵州省,贵州,52.0,0
6639.0,738.048483631,674.5,0.0,25.8165721893,738.747070313,-2483.8125,68685.6594516,2612055.49709,贵州省,贵州,52.0,0
6640.0,107641.393444,397.199981689,6.0,15.8785877228,850.272460938,3970.0,78685.6594516,2612055.49709,贵州省,贵州,52.0,0
6641.0,2660.92439757,586.200012207,0.0,15.8785877228,850.272460938,-1446.0,88685.6594516,2612055.49709,贵州省,贵州,52.0,0
6642.0,461.502585638,798.299987793,0.0,15.8785877228,850.272460938,-2469.1875,98685.6594516,2612055.49709,贵州省,贵州,52.0,0
6643.0,166.591476668,697.299926758,0.0,0.0,746.431274414,1478.25,108685.659452,2612055.49709,贵州省,贵州,52.0,0
6644.0,767.92352725,393.799987793,0.0,0.0,746.431274414,2912.625,118685.659452,2612055.49709,贵州省,贵州,52.0,0
6854.0,39240.0860243,566.199951172,6.0,16.6634616852,1087.28393555,3140.8125,-31314.3405484,2622055.49709,贵州省,贵州,52.0,0
6855.0,5612.28829129,580.599975586,7.0,16.6634616852,1087.28393555,-102.25,-21314.3405484,2622055.49709,贵州省,贵州,52.0,0
6856.0,943451.02875,0.0,50.0,43.6736412048,1148.55175781,377.125,-11314.3405484,2622055.49709,贵州省,贵州,52.0,4
6857.0,71212.7885456,696.299987793,6.0,43.6736412048,1148.55175781,4093.5,-1314.34054837,2622055.49709,贵州省,贵州,52.0,0
6858.0,971.062227535,748.399963379,0.0,43.6736412048,1148.55175781,-1913.3125,8685.65945164,2622055.49709,贵州省,贵州,52.0,0
6859.0,46655.5336012,561.299987793,0.0,33.2051048279,925.382568359,3257.0625,18685.6594516,2622055.49709,贵州省,贵州,52.0,0
6860.0,192112.504365,453.299987793,0.0,33.2051048279,925.382568359,3030.125,28685.6594516,2622055.49709,贵州省,贵州,52.0,0
6861.0,35830.261705,489.0,0.0,33.2051048279,925.382568359,3123.125,38685.6594516,2622055.49709,贵州省,贵州,52.0,0
6862.0,52738.0489215,426.899993896,0.0,25.8165721893,738.747070313,1661.375,48685.6594516,2622055.49709,贵州省,贵州,52.0,0
6863.0,4410.48942808,403.799987793,0.0,25.8165721893,738.747070313,657.5625,58685.6594516,2622055.49709,贵州省,贵州,52.0,0
6864.0,3168.3214431,659.099975586,0.0,25.8165721893,738.747070313,-479.9375,68685.6594516,2622055.49709,贵州省,贵州,52.0,0
