ID,TE,NPP,Light,SO2,NO2,LSTV,X,Y,name1,name2,CODE,cluster
18012.0,7494.9906369,490.100006104,0.0,7.58034515381,700.729797363,-3317.0625,408685.659452,3082055.49709,湖北省,湖北,42.0,0
18346.0,3854.01977169,674.799987793,0.0,20.1531925201,718.376953125,1913.375,398685.659452,3092055.49709,湖北省,湖北,42.0,0
18347.0,5892.46290957,624.599975586,0.0,7.58034515381,700.729797363,93.875,408685.659452,3092055.49709,湖北省,湖北,42.0,0
18684.0,1280.38732928,676.599975586,0.0,20.1531925201,718.376953125,501.9375,398685.659452,3102055.49709,湖北省,湖北,42.0,0
18685.0,4755.538378,521.200012207,0.0,7.58034515381,700.729797363,1233.0,408685.659452,3102055.49709,湖北省,湖北,42.0,0
19026.0,2185.24171733,435.599975586,0.0,0.0,601.491455078,-3951.6875,378685.659452,3112055.49709,湖北省,湖北,42.0,0
19028.0,3965.43415888,650.999938965,0.0,0.0,601.491455078,-145.3125,398685.659452,3112055.49709,湖北省,湖北,42.0,0
19029.0,109820.197048,652.700012207,0.0,0.0,660.729492188,-1242.4375,408685.659452,3112055.49709,湖北省,湖北,42.0,0
19030.0,9204.49582721,582.700012207,0.0,0.0,660.729492188,8352.875,418685.659452,3112055.49709,湖北省,湖北,42.0,0
19072.0,16310.0604435,466.199981689,0.0,5.6462802887,1967.67663574,49.25,838685.659452,3112055.49709,湖北省,湖北,42.0,0
19073.0,12997.3552494,511.399993896,0.0,0.0,1381.66455078,796.875,848685.659452,3112055.49709,湖北省,湖北,42.0,0
19074.0,4667.48191425,474.799987793,0.0,0.0,1381.66455078,-372.9375,858685.659452,3112055.49709,湖北省,湖北,42.0,0
19374.0,4342.45504952,341.499969482,0.0,0.0,601.491455078,298.0625,378685.659452,3122055.49709,湖北省,湖北,42.0,0
19375.0,1188.92956826,514.100036621,0.0,0.0,601.491455078,-1505.625,388685.659452,3122055.49709,湖北省,湖北,42.0,0
19376.0,1977.34489137,528.199951172,0.0,0.0,601.491455078,1002.5625,398685.659452,3122055.49709,湖北省,湖北,42.0,0
19377.0,4012.66337072,655.600036621,0.0,0.0,660.729492188,-741.9375,408685.659452,3122055.49709,湖北省,湖北,42.0,0
19378.0,381558.633311,431.799987793,8.0,0.0,660.729492188,-4460.625,418685.659452,3122055.49709,湖北省,湖北,42.0,6
19420.0,15326.4658796,522.599975586,6.0,5.6462802887,1967.67663574,1953.3125,838685.659452,3122055.49709,湖北省,湖北,42.0,0
19421.0,120773.088389,213.699996948,0.0,0.0,1381.66455078,2005.125,848685.659452,3122055.49709,湖北省,湖北,42.0,0
19422.0,57106.2731265,488.5,0.0,0.0,1381.66455078,2292.8125,858685.659452,3122055.49709,湖北省,湖北,42.0,0
19423.0,19536.3333156,511.999969482,0.0,0.0,1381.66455078,1308.5,868685.659452,3122055.49709,湖北省,湖北,42.0,0
19722.0,117982.038865,509.400024414,0.0,0.0,601.491455078,-2382.9375,378685.659452,3132055.49709,湖北省,湖北,42.0,0
19723.0,4060.98617682,472.5,0.0,0.0,601.491455078,-320.625,388685.659452,3132055.49709,湖北省,湖北,42.0,0
19724.0,2168.63895071,651.200012207,0.0,0.0,601.491455078,-3064.75,398685.659452,3132055.49709,湖北省,湖北,42.0,0
19725.0,5349.35909672,523.299987793,0.0,0.0,660.729492188,2426.625,408685.659452,3132055.49709,湖北省,湖北,42.0,0
19726.0,8900.58618212,303.399993896,10.0,0.0,660.729492188,2676.5,418685.659452,3132055.49709,湖北省,湖北,42.0,0
19727.0,17954.9810816,630.799987793,0.0,0.0,660.729492188,7652.375,428685.659452,3132055.49709,湖北省,湖北,42.0,0
19767.0,13165.4839883,494.0,6.0,5.6462802887,1967.67663574,2663.875,828685.659452,3132055.49709,湖北省,湖北,42.0,0
19768.0,87472.3671896,367.199981689,7.0,5.6462802887,1967.67663574,5731.125,838685.659452,3132055.49709,湖北省,湖北,42.0,0
19769.0,116837.526028,460.5,6.0,0.0,1381.66455078,4765.6875,848685.659452,3132055.49709,湖北省,湖北,42.0,0
19770.0,8288.32337261,475.799987793,0.0,0.0,1381.66455078,1325.5625,858685.659452,3132055.49709,湖北省,湖北,42.0,0
19771.0,1681.85568263,437.299987793,0.0,0.0,1381.66455078,-1326.8125,868685.659452,3132055.49709,湖北省,湖北,42.0,0
19772.0,3614.13424068,765.899963379,0.0,0.0,1077.52380371,-396.0,878685.659452,3132055.49709,湖北省,湖北,42.0,0
20070.0,4164.5550779,426.5,0.0,0.0,596.828857422,-2658.875,358685.659452,3142055.49709,湖北省,湖北,42.0,0
20071.0,3645.8300763,694.0,0.0,0.0,596.828857422,3873.125,368685.659452,3142055.49709,湖北省,湖北,42.0,0
20072.0,3687.18453886,629.5,0.0,1.51668226719,606.416137695,2807.9375,378685.659452,3142055.49709,湖北省,湖北,42.0,0
20073.0,7338.60577349,544.200012207,0.0,1.51668226719,606.416137695,2539.125,388685.659452,3142055.49709,湖北省,湖北,42.0,0
20074.0,30049.2690664,581.099975586,0.0,1.51668226719,606.416137695,818.25,398685.659452,3142055.49709,湖北省,湖北,42.0,0
20075.0,16017.6114816,471.499969482,0.0,11.0863313675,670.990783691,421.5625,408685.659452,3142055.49709,湖北省,湖北,42.0,0
20076.0,4449.198858,528.100036621,0.0,11.0863313675,670.990783691,308.8125,418685.659452,3142055.49709,湖北省,湖北,42.0,0
20077.0,244317.60226,617.399963379,0.0,11.0863313675,670.990783691,471.875,428685.659452,3142055.49709,湖北省,湖北,42.0,6
20078.0,3694.27911264,671.799987793,0.0,1.49828326702,598.134338379,4697.9375,438685.659452,3142055.49709,湖北省,湖北,42.0,0
20079.0,282.201264703,527.799987793,0.0,1.49828326702,598.134338379,-2006.1875,448685.659452,3142055.49709,湖北省,湖北,42.0,0
20118.0,427.010163405,416.299987793,0.0,54.6472892761,1907.13842773,-8637.75,838685.659452,3142055.49709,湖北省,湖北,42.0,0
20119.0,88141.884064,515.0,8.0,0.0,1691.92895508,-1784.25,848685.659452,3142055.49709,湖北省,湖北,42.0,0
20120.0,28005.1469591,662.299987793,0.0,0.0,1691.92895508,536.5625,858685.659452,3142055.49709,湖北省,湖北,42.0,0
20121.0,1515.36664956,365.199981689,0.0,0.0,1691.92895508,-2086.0,868685.659452,3142055.49709,湖北省,湖北,42.0,0
20122.0,2754.51005816,434.600006104,0.0,0.0,1581.27734375,-1313.9375,878685.659452,3142055.49709,湖北省,湖北,42.0,0
