ID,TE,NPP,Light,SO2,NO2,LSTV,X,Y,name1,name2,CODE,cluster
32167.0,1.8727499973,651.299987793,0.0,0.0,416.397521973,-13947.8125,-31314.3405484,3472055.49709,甘肃省,甘肃,62.0,0
32168.0,0.869409997016,729.999938965,0.0,0.0,416.397521973,-74.875,-21314.3405484,3472055.49709,甘肃省,甘肃,62.0,0
32169.0,23.7982394079,756.099975586,0.0,0.0,489.294677734,-1632.75,-11314.3405484,3472055.49709,甘肃省,甘肃,62.0,0
32170.0,71.3765582141,785.399963379,0.0,0.0,489.294677734,3225.4375,-1314.34054837,3472055.49709,甘肃省,甘肃,62.0,0
32171.0,71.2653282113,862.0,0.0,0.0,489.294677734,4421.3125,8685.65945164,3472055.49709,甘肃省,甘肃,62.0,0
32172.0,175.98257306,748.999938965,0.0,0.0,498.910186768,1484.4375,18685.6594516,3472055.49709,甘肃省,甘肃,62.0,0
32552.0,0.535720001906,652.700012207,0.0,0.0,416.397521973,-1313.375,-41314.3405484,3482055.49709,甘肃省,甘肃,62.0,0
32553.0,0.0,601.0,0.0,0.0,416.397521973,1473.375,-31314.3405484,3482055.49709,甘肃省,甘肃,62.0,0
32554.0,218.361921618,782.399963379,0.0,0.0,416.397521973,3673.8125,-21314.3405484,3482055.49709,甘肃省,甘肃,62.0,0
32555.0,351.574017107,733.599975586,0.0,0.0,489.294677734,775.0625,-11314.3405484,3482055.49709,甘肃省,甘肃,62.0,0
32556.0,506.883763357,678.900024414,0.0,0.0,489.294677734,-372.3125,-1314.34054837,3482055.49709,甘肃省,甘肃,62.0,0
32557.0,955.388254201,642.599975586,0.0,0.0,489.294677734,5188.5,8685.65945164,3482055.49709,甘肃省,甘肃,62.0,0
32558.0,6604.68312679,880.199951172,7.0,0.0,498.910186768,-2098.0625,18685.6594516,3482055.49709,甘肃省,甘肃,62.0,0
32559.0,47690.4979971,505.499969482,0.0,0.0,498.910186768,1009.8125,28685.6594516,3482055.49709,甘肃省,甘肃,62.0,0
32560.0,13866.8612327,639.400024414,0.0,0.0,498.910186768,1646.125,38685.6594516,3482055.49709,甘肃省,甘肃,62.0,0
32936.0,1442.67836844,635.100036621,0.0,0.0,254.25869751,-1956.375,-61314.3405484,3492055.49709,甘肃省,甘肃,62.0,0
32937.0,70.9452582128,776.5,0.0,0.0,254.25869751,3610.4375,-51314.3405484,3492055.49709,甘肃省,甘肃,62.0,0
32938.0,47.2968388086,339.0,0.0,0.0,416.397521973,-7079.75,-41314.3405484,3492055.49709,甘肃省,甘肃,62.0,0
32939.0,354.726291064,493.5,0.0,0.0,416.397521973,3242.4375,-31314.3405484,3492055.49709,甘肃省,甘肃,62.0,0
32940.0,2648.63032939,591.5,0.0,0.0,416.397521973,17033.3125,-21314.3405484,3492055.49709,甘肃省,甘肃,62.0,0
32941.0,5723.31295599,501.799987793,0.0,0.0,489.294677734,5051.5625,-11314.3405484,3492055.49709,甘肃省,甘肃,62.0,0
32942.0,4271.52832008,751.5,0.0,0.0,489.294677734,522.6875,-1314.34054837,3492055.49709,甘肃省,甘肃,62.0,0
32943.0,5236.25309474,376.299987793,0.0,0.0,489.294677734,476.25,8685.65945164,3492055.49709,甘肃省,甘肃,62.0,0
32944.0,274.133093611,705.599975586,0.0,0.0,498.910186768,-11136.125,18685.6594516,3492055.49709,甘肃省,甘肃,62.0,0
32945.0,609.114404963,492.399993896,0.0,0.0,498.910186768,-4214.0,28685.6594516,3492055.49709,甘肃省,甘肃,62.0,0
33324.0,24.1251194122,689.700012207,0.0,0.0,289.285217285,-6766.5,-61314.3405484,3502055.49709,甘肃省,甘肃,62.0,0
33325.0,418.040391851,595.299987793,0.0,0.0,289.285217285,-521.875,-51314.3405484,3502055.49709,甘肃省,甘肃,62.0,0
