ID,TE,NPP,Light,SO2,NO2,LSTV,X,Y,name1,name2,CODE,cluster
629.0,375808.98065,0.0,59.0,0.0,594.73223877,661987.125,428685.659452,2232055.49709,广西壮族自治区,广西,45.0,5
630.0,51256.3201465,388.100006104,12.0,0.0,0.0,0.0,438685.659452,2232055.49709,广西壮族自治区,广西,45.0,0
631.0,27545.2019549,420.699981689,0.0,0.0,0.0,0.0,448685.659452,2232055.49709,广西壮族自治区,广西,45.0,0
670.0,24055.6644047,750.499938965,54.0,0.0,0.0,437802.75,308685.659452,2242055.49709,广西壮族自治区,广西,45.0,0
671.0,20567.7405443,1031.40002441,6.0,0.0,0.0,439144.9375,318685.659452,2242055.49709,广西壮族自治区,广西,45.0,0
675.0,5610419.93627,0.0,0.0,0.0,0.0,0.0,358685.659452,2242055.49709,广西壮族自治区,广西,45.0,6
679.0,125593.377737,466.499969482,37.0,0.0,0.0,331095.1875,438685.659452,2242055.49709,广西壮族自治区,广西,45.0,0
680.0,12583.3207625,494.299987793,10.0,0.0,0.0,331517.875,448685.659452,2242055.49709,广西壮族自治区,广西,45.0,0
681.0,14334.7523842,524.400024414,10.0,0.0,0.0,333664.75,458685.659452,2242055.49709,广西壮族自治区,广西,45.0,0
682.0,1309920.12566,575.199951172,44.0,0.0,0.0,550576.9375,468685.659452,2242055.49709,广西壮族自治区,广西,45.0,4
684.0,1420.01124904,0.0,0.0,0.0,0.0,0.0,488685.659452,2242055.49709,广西壮族自治区,广西,45.0,0
685.0,7664.9150688,530.600036621,0.0,0.0,0.0,0.0,498685.659452,2242055.49709,广西壮族自治区,广西,45.0,0
722.0,1589.94311097,1043.30004883,0.0,0.0,0.0,435582.5,248685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
723.0,3287.52636097,1034.09997559,0.0,0.0,0.0,328212.8125,258685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
724.0,1244.5050704,1006.5,0.0,0.0,0.0,322358.8125,268685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
725.0,2689.76487402,761.099975586,0.0,0.0,0.0,326060.0,278685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
726.0,3074.34611493,1084.39990234,0.0,0.0,0.0,327598.4375,288685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
727.0,4383.57700423,683.799987793,0.0,0.0,0.0,222867.125,298685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
728.0,2821.04845641,706.900024414,5.0,0.0,0.0,109864.75,308685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
729.0,10315.3469413,697.5,6.0,0.0,0.0,109102.25,318685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
730.0,1419.56343349,778.799926758,0.0,0.0,0.0,108838.6875,328685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
731.0,3507.63447208,755.899963379,10.0,0.0,0.0,218639.625,338685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
734.0,6788.05803153,609.399963379,0.0,0.0,0.0,0.0,368685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
737.0,20329.5936054,781.299987793,0.0,0.0,0.0,327714.5625,398685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
738.0,2390.59565484,465.399993896,0.0,0.0,594.73223877,327802.1875,408685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
739.0,8508.12161517,485.899993896,0.0,0.0,594.73223877,330805.625,418685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
740.0,3291.36333709,224.5,7.0,0.0,594.73223877,219374.125,428685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
741.0,116535.289631,452.199981689,13.0,0.0,0.0,108214.5625,438685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
742.0,14207.2533351,592.099975586,11.0,0.0,0.0,-1050.5,448685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
743.0,4953.62390337,559.099975586,10.0,0.0,0.0,110260.4375,458685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
744.0,13211.4509119,568.399963379,7.0,0.0,0.0,326533.25,468685.659452,2252055.49709,广西壮族自治区,广西,45.0,0
790.0,4693.86357578,964.799987793,0.0,0.039735108614,522.847839355,326813.6875,228685.659452,2262055.49709,广西壮族自治区,广西,45.0,0
