ID,TE,NPP,Light,SO2,NO2,LSTV,X,Y,name1,name2,CODE,cluster
1746.0,0.0,254.700012207,0.0,0.0,0.0,759534.5,928685.659452,2352055.49709,香港特别行政区,香港,81.0,0
1878.0,0.0,0.0,0.0,0.0,0.0,0.0,938685.659452,2362055.49709,香港特别行政区,香港,81.0,0
1879.0,0.0,0.0,63.0,0.0,0.0,541582.8125,948685.659452,2362055.49709,香港特别行政区,香港,81.0,0
1880.0,0.0,1219.80004883,0.0,0.0,0.0,0.0,958685.659452,2362055.49709,香港特别行政区,香港,81.0,0
2013.0,0.0,0.0,60.0,0.0,0.0,0.0,928685.659452,2372055.49709,香港特别行政区,香港,81.0,0
2014.0,0.0,572.799987793,49.0,0.0,0.0,437347.9375,938685.659452,2372055.49709,香港特别行政区,香港,81.0,0
2015.0,0.0,894.499938965,60.0,0.0,0.0,214559.0625,948685.659452,2372055.49709,香港特别行政区,香港,81.0,0
2016.0,0.0,0.0,48.0,0.0,0.0,429110.4375,958685.659452,2372055.49709,香港特别行政区,香港,81.0,0
2017.0,0.0,1229.90002441,8.0,0.0,0.0,0.0,968685.659452,2372055.49709,香港特别行政区,香港,81.0,0
2161.0,850034.787976,0.0,57.0,9.78561019897,4393.82080078,220759.9375,938685.659452,2382055.49709,香港特别行政区,香港,81.0,1
2162.0,145583.750613,722.199951172,53.0,9.78561019897,4393.82080078,3084.875,948685.659452,2382055.49709,香港特别行政区,香港,81.0,2
2163.0,0.0,1151.5,0.0,9.78561019897,4393.82080078,322179.4375,958685.659452,2382055.49709,香港特别行政区,香港,81.0,0
