ID,TE,NPP,Light,SO2,NO2,LSTV,X,Y,name1,name2,CODE,cluster
469.0,20929.9304638,657.199951172,6.0,0.0,527.069580078,336017.75,528685.659452,2112055.49709,广东省,广东,44.0,0
470.0,18146.3167718,680.700012207,5.0,0.0,527.069580078,223311.9375,538685.659452,2112055.49709,广东省,广东,44.0,0
471.0,191631.917472,0.0,43.0,6.88312196732,499.397338867,215230.8125,548685.659452,2112055.49709,广东省,广东,44.0,0
472.0,30229.0510805,902.799987793,0.0,6.88312196732,499.397338867,439843.5,558685.659452,2112055.49709,广东省,广东,44.0,0
478.0,45240.5728017,954.899963379,8.0,0.0,527.069580078,-1813.4375,538685.659452,2122055.49709,广东省,广东,44.0,0
479.0,61038.6955294,979.799987793,6.0,6.88312196732,499.397338867,336.875,548685.659452,2122055.49709,广东省,广东,44.0,0
480.0,24186.6859087,535.399963379,0.0,6.88312196732,499.397338867,110880.4375,558685.659452,2122055.49709,广东省,广东,44.0,0
481.0,6447.54069568,473.199981689,5.0,6.88312196732,499.397338867,439708.25,568685.659452,2122055.49709,广东省,广东,44.0,0
482.0,4249.23837397,1198.59997559,0.0,0.0,0.0,0.0,578685.659452,2122055.49709,广东省,广东,44.0,0
485.0,9051.90024386,1015.0,5.0,0.0,0.0,221972.3125,518685.659452,2132055.49709,广东省,广东,44.0,0
486.0,6493.72735974,915.5,0.0,0.0,527.069580078,958.3125,528685.659452,2132055.49709,广东省,广东,44.0,0
487.0,95837.2126434,786.200012207,8.0,0.0,527.069580078,1620.3125,538685.659452,2132055.49709,广东省,广东,44.0,0
488.0,11921.7007701,580.099975586,6.0,6.88312196732,499.397338867,-697.0,548685.659452,2132055.49709,广东省,广东,44.0,0
489.0,10633.8785863,623.099975586,5.0,6.88312196732,499.397338867,3654.5,558685.659452,2132055.49709,广东省,广东,44.0,0
490.0,14294.4818553,761.099975586,0.0,6.88312196732,499.397338867,331103.1875,568685.659452,2132055.49709,广东省,广东,44.0,0
491.0,19424.0454006,1286.19995117,0.0,0.0,0.0,0.0,578685.659452,2132055.49709,广东省,广东,44.0,0
495.0,9270.81741548,683.699951172,0.0,0.0,0.0,109773.0,518685.659452,2142055.49709,广东省,广东,44.0,0
496.0,52879.1429449,853.499938965,0.0,0.0,541.789489746,3394.5,528685.659452,2142055.49709,广东省,广东,44.0,0
497.0,55474.6956626,895.399963379,0.0,0.0,541.789489746,3845.75,538685.659452,2142055.49709,广东省,广东,44.0,0
498.0,11155.2320666,527.899963379,0.0,0.0,546.652099609,256.375,548685.659452,2142055.49709,广东省,广东,44.0,0
499.0,7702.9273791,734.399963379,0.0,0.0,546.652099609,2555.5625,558685.659452,2142055.49709,广东省,广东,44.0,0
500.0,7848.57181052,717.599975586,0.0,0.0,546.652099609,327790.5,568685.659452,2142055.49709,广东省,广东,44.0,0
501.0,13533.6425982,357.199981689,0.0,0.0,0.0,0.0,578685.659452,2142055.49709,广东省,广东,44.0,0
504.0,18766.1611298,567.099975586,5.0,0.0,0.0,216312.375,508685.659452,2152055.49709,广东省,广东,44.0,0
505.0,13884.4472159,559.799987793,0.0,0.0,0.0,-2689.5,518685.659452,2152055.49709,广东省,广东,44.0,0
506.0,108104.608071,669.999938965,5.0,0.0,541.789489746,2031.6875,528685.659452,2152055.49709,广东省,广东,44.0,0
507.0,16318.1755408,459.699981689,0.0,0.0,541.789489746,-4622.0,538685.659452,2152055.49709,广东省,广东,44.0,0
508.0,7582.95998575,741.799987793,0.0,0.0,546.652099609,3073.6875,548685.659452,2152055.49709,广东省,广东,44.0,0
509.0,21746.9162111,544.900024414,0.0,0.0,546.652099609,107512.625,558685.659452,2152055.49709,广东省,广东,44.0,0
510.0,3968.37815086,0.0,6.0,0.0,546.652099609,432963.625,568685.659452,2152055.49709,广东省,广东,44.0,0
513.0,8067.11054788,573.299987793,0.0,0.0,0.0,111570.25,508685.659452,2162055.49709,广东省,广东,44.0,0
514.0,7090.15564197,835.799987793,12.0,0.0,0.0,1377.25,518685.659452,2162055.49709,广东省,广东,44.0,0
515.0,62411.29492,576.799987793,0.0,0.0,541.789489746,-567.6875,528685.659452,2162055.49709,广东省,广东,44.0,0
516.0,57989.2208457,602.799987793,0.0,0.0,541.789489746,-2967.0,538685.659452,2162055.49709,广东省,广东,44.0,0
517.0,16603.6831982,591.399963379,0.0,0.0,546.652099609,1432.625,548685.659452,2162055.49709,广东省,广东,44.0,0
518.0,15282.013221,499.600006104,0.0,0.0,546.652099609,220284.25,558685.659452,2162055.49709,广东省,广东,44.0,0
519.0,14039.4523485,552.599975586,0.0,0.0,546.652099609,0.0,568685.659452,2162055.49709,广东省,广东,44.0,0
523.0,12886.0097263,562.200012207,0.0,18.812833786,503.076263428,327444.0,498685.659452,2172055.49709,广东省,广东,44.0,0
524.0,20553.1062467,566.399963379,7.0,18.812833786,503.076263428,-599.5625,508685.659452,2172055.49709,广东省,广东,44.0,0
525.0,15742.378085,692.699951172,0.0,18.812833786,503.076263428,134.75,518685.659452,2172055.49709,广东省,广东,44.0,0
526.0,92257.1349233,508.300018311,5.0,0.0,582.305847168,204.3125,528685.659452,2172055.49709,广东省,广东,44.0,0
527.0,60752.4472392,373.0,5.0,0.0,582.305847168,106761.625,538685.659452,2172055.49709,广东省,广东,44.0,0
535.0,14508.707589,842.700012207,7.0,18.812833786,503.076263428,327935.625,498685.659452,2182055.49709,广东省,广东,44.0,0
536.0,12758.3271483,493.899993896,0.0,18.812833786,503.076263428,1886.4375,508685.659452,2182055.49709,广东省,广东,44.0,0
537.0,6470.20537846,619.299987793,5.0,18.812833786,503.076263428,715.1875,518685.659452,2182055.49709,广东省,广东,44.0,0
538.0,189918.298445,552.299987793,29.0,0.0,582.305847168,3583.3125,528685.659452,2182055.49709,广东省,广东,44.0,0
539.0,86511.6871506,445.699981689,6.0,0.0,582.305847168,220166.0625,538685.659452,2182055.49709,广东省,广东,44.0,0
