,cluster,NPP,Light,SO2,NO2,LSTV,X,Y,code,yTest,yPred
63,0,321.399993896,0.0,3.98756766319,443.106384277,1523.25,1408685.65945,5472055.49709,0,3518.85691121,3851.13132702
64,0,118.099998474,0.0,0.0,362.201538086,-1001.9375,318685.659452,4532055.49709,0,158.504626356,3314.20684529
65,0,0.0,0.0,0.0,0.0,44.4375,-321314.340548,4592055.49709,0,0.0,-739.300323572
66,0,885.299987793,0.0,28.0871868134,229.366119385,-6218.9375,-521314.340548,2712055.49709,0,508.374588626,8052.59676567
67,0,703.200012207,0.0,59.6344871521,1536.44360352,1419.9375,1028685.65945,2992055.49709,0,10083.9720164,17702.8951654
68,0,0.0,0.0,0.0,472.09475708,578.5625,-1951314.34055,4652055.49709,0,0.0,-46.867550374
69,0,91.5,0.0,0.0,229.107116699,1668.0625,-1601314.34055,4732055.49709,0,0.0,-1079.8920528
70,0,157.699996948,0.0,1.08765947819,372.414123535,-19939.3125,-1701314.34055,4832055.49709,0,0.0,-298.689676793
71,0,0.0,0.0,0.0,136.998916626,-2398.0,-1041314.34055,4102055.49709,0,0.0,352.310852304
72,0,70.9000015259,0.0,0.0,247.291900635,6296.875,-2501314.34055,4592055.49709,0,311.483460267,-2018.89851216
73,0,452.699981689,0.0,27.139705658,767.181152344,-336.3125,238685.659452,3032055.49709,0,3552.76331333,10597.2546758
74,0,0.0,0.0,0.0,237.432800293,397.875,-1081314.34055,4462055.49709,0,0.0,98.3122342674
75,0,0.0,0.0,0.0,187.51385498,-1307.3125,-461314.340548,3402055.49709,0,0.31326000765,3321.53826232
76,0,148.999984741,0.0,0.0,245.226516724,-3741.25,-1351314.34055,3212055.49709,0,0.0,3396.30590326
77,0,429.600006104,0.0,263.080963135,5048.91162109,1900.4375,1188685.65945,3962055.49709,0,5369.66690578,36229.5504629
78,0,615.299987793,0.0,61.4346694946,1596.45935059,-2935.8125,1058685.65945,3282055.49709,0,3927.06593644,17092.069229
79,0,585.699951172,0.0,108.072525024,1348.06018066,-1939.1875,68685.6594516,2682055.49709,0,5752.48355451,14642.5644467
80,0,0.0,0.0,2.24553918839,290.658874512,4269.875,-891314.340548,4552055.49709,0,0.0,505.957099767
81,0,534.999938965,0.0,61.253112793,908.243469238,2905.5,298685.659452,3272055.49709,0,18739.192607,10913.0869547
82,0,918.699951172,0.0,0.0,0.0,0.0,1498685.65945,2962055.49709,0,52647.1952621,9372.40036876
83,0,375.899993896,7.0,12.7879667282,1481.89770508,793.875,1508685.65945,4802055.49709,0,10560.1500811,30631.4792365
84,0,418.100006104,6.0,176.934646606,3214.09667969,105.9375,448685.659452,3742055.49709,0,49960.8833255,39153.4067146
85,0,0.0,0.0,0.0,0.0,0.0,-1151314.34055,5292055.49709,0,0.0,-3729.86003159
86,0,577.799987793,0.0,0.0,758.98425293,-5367.3125,118685.659452,3772055.49709,0,30.2326682984,9322.53931864
87,0,330.199981689,7.0,57.5303077698,3406.48242188,-11412.9375,748685.659452,4312055.49709,0,3274.658996,43313.1460537
88,0,0.0,0.0,0.0,122.389907837,6868.6875,-1751314.34055,4072055.49709,0,0.0,-721.302532814
89,0,389.200012207,0.0,38.7725257874,588.658996582,-1412.875,288685.659452,2982055.49709,0,2364.36624159,9166.67197776
90,0,98.2999954224,0.0,0.0,172.868728638,-2366.375,-841314.340548,3652055.49709,0,645.653800518,2379.27860579
91,0,146.100006104,0.0,0.0,548.786621094,1108.3125,448685.659452,4512055.49709,0,136.467312774,4962.21340878
92,0,316.499969482,9.0,46.4508934021,1959.89501953,2892.6875,1368685.65945,3162055.49709,0,137631.923366,42218.2239656
93,0,576.099975586,0.0,66.8252182007,693.383544922,557.75,-81314.3405484,3022055.49709,0,20945.4164118,9541.05873841
94,0,66.1999969482,0.0,0.0,165.420700073,1154.625,-1711314.34055,3272055.49709,0,0.0,1862.00792618
95,0,269.399993896,0.0,0.0,660.75,-1027.0,1488685.65945,5332055.49709,0,5968.3507773,5695.7460441
96,0,367.100006104,0.0,0.0,607.89440918,1306.125,88685.6594516,3732055.49709,0,16265.7337704,7577.98430635
97,0,263.799987793,14.0,42.1744995117,1307.35388184,2230.6875,-201314.340548,3892055.49709,0,21254.7587914,45980.4880688
98,0,329.0,0.0,15.6219940186,318.856018066,-4620.3125,-321314.340548,3942055.49709,0,305.901639893,4069.06384133
99,0,427.100006104,0.0,117.579353333,3818.55834961,-5254.8125,628685.659452,3852055.49709,0,1896.62234566,29044.3647455
100,0,171.099990845,0.0,38.3001251221,1385.77258301,-328.5,368685.659452,4332055.49709,0,1653.9071309,10685.5507638
101,0,0.0,0.0,0.0,218.823287964,-1435.0625,-1401314.34055,4402055.49709,0,0.0,-364.64129637
102,0,268.700012207,0.0,0.0,348.510223389,-408.1875,1068685.65945,5552055.49709,0,6877.0152265,2343.58362545
