,cluster,NPP,Light,SO2,NO2,LSTV,X,Y,code,yTest,yPred
196,4,1056.20007324,0.0,16.2084846497,267.636383057,2821.5,-381314.340548,2822055.49709,0,517.246927776,9405.67375714
197,4,406.999969482,0.0,0.0,704.749145508,-4227.9375,458685.659452,3562055.49709,0,18146.7138774,9635.40336507
198,4,0.0,0.0,14.0157613754,189.600799561,6783.5,-2251314.34055,4062055.49709,0,4461.38394623,-829.335427819
199,4,717.0,0.0,0.0,1386.66723633,258.625,808685.659452,3032055.49709,0,6344.21891324,17443.27688
200,4,125.699996948,0.0,0.0,180.140197754,-21013.125,-1261314.34055,3112055.49709,0,0.0,3680.93199765
201,4,418.399993896,0.0,1.56747353077,396.757965088,-4372.125,-181314.340548,2832055.49709,0,1218.35080231,8495.79654699
202,4,0.0,0.0,0.0,151.245742798,-759.1875,-1931314.34055,3762055.49709,0,0.0,311.821180499
203,4,0.0,0.0,0.0,0.0,205726.25,808685.659452,5312055.49709,0,254.895079123,-1262.93155575
204,4,532.599975586,0.0,44.384311676,957.450744629,4735.8125,-61314.3405484,2622055.49709,0,3760.13463431,13134.2938254
205,4,339.699981689,0.0,1.22608864307,1032.72888184,2638.9375,1578685.65945,5022055.49709,0,3715.59168152,9437.75716461
206,4,570.799987793,12.0,0.0,0.0,110335.6875,988685.659452,2432055.49709,0,9395.689969,38650.4639946
207,4,0.0,0.0,7.80690002441,264.186187744,-24.875,-941314.340548,4532055.49709,0,0.0,416.27235349
208,4,0.0,0.0,0.0,0.0,0.0,-831314.340548,2992055.49709,0,0.0,2868.50460052
209,4,620.899963379,0.0,0.0,673.622802734,-4448.6875,438685.659452,3122055.49709,0,3948.12181815,11305.7224421
210,4,417.699981689,6.0,112.011604309,3428.07348633,1147.3125,1028685.65945,3582055.49709,0,90414.9990576,43447.7755133
211,4,525.399963379,0.0,15.6168842316,776.438598633,1135.75,618685.659452,2352055.49709,0,33657.5291959,13826.1319871
212,4,0.0,0.0,4.81161928177,141.713119507,-2399.875,-1631314.34055,4152055.49709,0,0.0,-402.329904088
213,4,0.0,0.0,0.0,229.622619629,-843.1875,-1471314.34055,4352055.49709,0,0.0,-34.2009919158
214,4,475.599975586,0.0,62.9674758911,745.498901367,1206.5,378685.659452,2792055.49709,0,1391.75666633,11437.4725342
215,4,514.299987793,10.0,2.25551557541,695.724731445,-752.5,58685.6594516,3682055.49709,0,202893.761838,33902.9092461
216,4,0.0,0.0,0.0,193.27822876,299.9375,-911314.340548,4412055.49709,0,0.0,355.783858786
217,4,20.1999988556,0.0,0.0,156.950469971,6671.5625,-1391314.34055,3672055.49709,0,0.0,1427.66792977
218,4,30.1999988556,0.0,0.0,159.308822632,7414.375,-1341314.34055,3532055.49709,0,0.0,1921.23424854
219,4,103.699996948,0.0,0.0,190.143203735,-1011.6875,-751314.340548,3492055.49709,0,0.0,3368.82606601
220,4,575.899963379,0.0,7.09557199478,387.603820801,9299.625,-851314.340548,3052055.49709,0,0.0,7356.95418061
221,4,150.399993896,0.0,10.3261499405,160.087188721,-7576.125,-491314.340548,3802055.49709,0,3543.61807381,2780.51828483
222,4,391.899993896,0.0,0.586543083191,264.094299316,3948.6875,-241314.340548,3602055.49709,0,1.99533003941,5335.18309929
223,4,189.699996948,0.0,4.96931600571,186.55871582,1220.9375,-471314.340548,3142055.49709,0,1.80465003476,4922.70858175
224,4,0.0,0.0,0.0,238.052337646,-1007.4375,-361314.340548,4562055.49709,0,0.0,1069.9385922
225,4,0.0,0.0,0.0,249.109344482,728.75,-371314.340548,4462055.49709,0,0.0,1395.55223959
226,4,310.200012207,8.0,0.0,1057.34265137,281.6875,1578685.65945,4942055.49709,0,32991.6041664,29637.8876731
227,4,0.0,0.0,1.6822988987,188.731307983,1432.625,-2021314.34055,3772055.49709,0,0.0,399.364532935
228,4,0.0,0.0,0.0,219.660964966,895.5,-1681314.34055,4412055.49709,0,0.0,-569.279233589
229,4,515.199951172,9.0,117.820396423,4893.79345703,10470.625,398685.659452,3652055.49709,0,60777.5130118,60435.5733756
230,4,288.699981689,0.0,0.0,645.300231934,-1843.3125,1868685.65945,5362055.49709,0,1906.99261063,6059.95234522
231,4,0.0,0.0,0.0,0.0,0.0,1638685.65945,4492055.49709,0,74.9427217763,2456.6450267
232,4,0.0,0.0,0.0,623.047363281,3478.5,-2361314.34055,4562055.49709,0,1608.2781054,896.977441952
233,4,517.299987793,0.0,18.7543506622,584.225769043,720.0,518685.659452,2712055.49709,0,701.659985287,11311.0906463
234,4,0.0,0.0,0.0,0.0,0.0,18685.6594516,4502055.49709,0,0.0,94.0810368965
